addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,check_date,check_date:opening_hours,cuisine,diet:vegetarian,indoor_seating,name,opening_hours,outdoor_seating,phone,smoking,takeaway,website,wheelchair,name:en,operator,wheelchair:description,wikidata,wikipedia,contact:phone,toilets:wheelchair,brand,brand:wikidata,brand:wikipedia,man_made,surveillance,opening_hours:signed,source:imagery,contact:city,contact:country,contact:housenumber,contact:postcode,contact:street,air_conditioning,bar,description,diet:chicken,diet:dairy_free,diet:fish,diet:meat,diet:non-vegetarian,email,highchair,name:it,name:ko,reservation,fixme,internet_access,name:be,name:ru,payment:credit_cards,payment:debit_cards,contact:email,contact:website,diet:halal,diet:vegan,payment:cash,description:en,name:ja,name:zh,ref:vatin,tourism,official_name,brewery,contact:fax,sport,note,start_date,WLAN,heritage,heritage:operator,ref:at:bda,toilets,internet_access:fee,name:etymology,name:etymology:wikidata,shop,Notiz,capacity,delivery,created_by,fax,alt_name,changing_table,changing_table:count,changing_table:location,food,all_you_can_eat,level,lunch:menu,website:menu,url,payment:maestro,payment:mastercard,payment:visa,not:brand:wikidata,wheelchair:description:de,panoramax,panoramax:0,microbrewery,proposed:amenity,opening_hours:kitchen,payment:cards,name:de,wifi,opening_hours:covid19,UID,branch,contact:facebook,contact:instagram,toilets:access,contact:untappd,old_name,source,award:Gault-Millau,award:michelin,organic,regional,diet:kosher,name:he,food:ice_cream,source:cuisine,abandoned:amenity,name:fa,coffee,drink:juice,drive_through,drive_in,addr:housename,self_service,theme,facebook,layer,addr:floor,check_date:diet:vegetarian,addr:unit,diet:gluten_free,mobile,internet_access:ssid,reservation:website,fast_food,payment:qr_code,diet:raw,indoor,covered,fuel,real_fire,seasonal,brothel,distillery,drink:brewery,drink:coffee,drinking_water,disused:cuisine,disused:name,addr:place,payment:american_express,diet:mediterranean,cocktails,building,reservation:email,delivery:partner,diet:healthy,diet:lactose_free,diet:local,service:electricity,buffet,karaoke,architect,architect:wikidata,building:levels,roof:shape,roof:levels,name:signed,cuisine:de,room,id,long,lat,access,addr:district,addr:suburb,at_bev:addr_date,atm,baby_feeding,brand:en,brand:zh,brothel:club,building:colour,bulk_purchase,check_date:diet:halal,check_date:diet:kosher,check_date:diet:vegan,check_date:smoking,currency:XBT,designation,diet:organic,diet:pescetarian,diet:seafood,disused:amenity,fee,food:affogato,height,historic,image,int_name,internet_access:free,leisure,min_age,music,music_genre,noaddress,nohousenumber,noname,not:amenity,opening_hours:drive_through,opening_hours:url,operator:type,owner,payment:lightning,payment:onchain,power_supply,rental,short_name,snack,survey:date,wikimedia_commons,addr:interpolation,building:part,check_date:currency:XBT,contact:mobile,dispensing,disused:brand,disused:opening_hours,disused:operator,disused:shop,drink,entrance,note:cuisine,operator:wikidata,operator:wikipedia,origin,payment:apple_pay,payment:coins,payment:contactless,payment:google_pay,payment:lightning_contactless,payment:notes,payment:others,payment:v_pay,stars,type,check_date:toilets:wheelchair,community_centre:for,diet:egg_free,diet:neopolitan,diet:nut_free,drink:beer,drink:tea,drink:water,drink:whisky,drink:wine,food:burger,food:pasta,food:pizza,food:risotto,food:soup,happy_hours,kids_area,kids_area:fee,kids_area:indoor,kids_area:outdoor,kids_area:supervised,lgbtq,lgbtq:women,menu_languages,payment:cryptocurrencies,product,seats,smoking:outside,website:booking,website:orders,wine:region,wine:type,year_of_construction,addr:door,barrier,brewery:Pils,brewery:Zwickl,burger,disused:name:zh,dog,drink:club-mate,drink:cocktail,internet_access:wlan:bssid,lunch,name:ar,name:zh-Latn-pinyin,payment:account_cards,payment:app,seating,smoking_hours,alt_name_1,alt_name_2,audience,brand:website,drink:smoothie,fetish,food:egg_roll,food:salad,food:toast,food:wraps,internet_access:provider,lunch:buffet,payment:electronic_purses,source:opening_hours,billiards,billiards:snooker,breakfast,condition,contact:mastodon,darts,description:de,dish,food:baklava,food:brioche_con_gelato,location,museum,note:en,operator:addr,oven,payment:diners_club,restaurant,source:date,source:position,addr2:housenumber,addr2:street,board_games,cash_withdrawal,description:covid19,description:payment,drink:gin,pub,wheelchair:description:en,club,fair_trade,kitchen_hours,payment:jcb,payment:unionpay,phone:mobile,reusable_packaging:offer,roof:colour,roof:material,sustenance,addr:city:en,breakfast:buffet,disused,drink:affogato,drink:ayran,food:baba_ghanoush,food:bakery,food:berliner,food:börek,food:chicken,food:churros,food:falafel,food:fatteh,food:ful,food:hummus,food:hurmašica,food:kebab,food:lamajun,food:lokma,food:moussaka,food:pide,food:sandwich,food:schaumrolle,food:tulumba,food:waffel,full_name,mapillary,name:ro,name:tr,payment:bancomat,sells:clothes,source:geometry,bistro,contact:twitter,kitchen,source:amenity,food:cake,name:hr,vegan,biergarten,building:material,amenity_1,contact:tripadvisor,loc_name,lunch:warm,real_ale,toilets:fee,addr:hamlet,diet:macrobiotic,food:pierogi,changing_table:fee,name:el,zero_waste,contact:tiktok,opening_date,sauna,temporary,country,craft,long_name,service_times,closed,drink:beer:Budweiser,drink:beer:Corona,drink:beer:Desperados,drink:beer:Guinness,drink:beer:Heineken,drink:beer:Null_Komma_Josef,drink:beer:Ottakringer,drink:beer:Rotes_Zwickl,drink:beer:Schneider_Weisse,drink:beer:Strongbow,drink:beer:Wieselburger,drink:soft_drink,fence,landuse,menu:url,old_facebook,old_operator,winery,darts:type,operator:phone,serving_system:buffet,serving_system:conveyor_belt,betting,gambling,panoramax:1,panoramax:2,reg_name,shelter_type,addr1:housenumber,addr1:street,addr:subdistrict,al_fresco,diet:meat_free,disused:contact:website,disused:description,disused:start_date,drinking_water:legal,ele,gluten_free,payment:meal_voucher,pet,phone_1,smokefree,source:phone,wlan:operator,payment:nfc,pizza
Wien,,68-70,1100,Quellenstraße,fast_food,11/5/2023,,,,,Köfteci,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11327575765,16.3764973,48.1756385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,7,1100,Leibnizgasse,restaurant,11/5/2023,,pasta,,,Viyana Pastanesi,,,,,,https://www.instagram.com/viyanapastanesi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11327602770,16.3765274,48.1757874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,M,1100,Viktor-Adler-Markt,fast_food,,,arab;kebab;lamajun,,no,Sun Kebab,,no,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11331284208,16.3762456,48.1767635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,17,1100,Senefeldergasse,fast_food,11/7/2023,,,,,komagene,Mo-Sa 11:00-23:00; Su 12:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,chee köfte wrap,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11331414849,16.3757084,48.1757456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,19,1100,Senefeldergasse,pub,11/7/2023,,,,,Jägermeisterin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11331414851,16.3756958,48.1756885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,10,1100,Am Belvedere,restaurant,,,burger,,yes,Hans im Glück,Mo-Su 11:00-23:00,yes,,,,,,,,,,,+43 1 9281 728,,Hans im Glück,Q22569868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11360364051,16.3785772,48.1867071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,M,1100,Viktor-Adler-Markt,fast_food,11/5/2023,,sandwich,yes,yes,Duran,Sa 08:00-14:00; Mo 08:00-16:00; Tu-Fr 08:00-18:00,yes,,,,,,,Duran Superimbiss GMBH,,,,+43 1 6030124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://duran.at/,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11377272247,16.3771021,48.1764891,,,Favoriten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,M,1100,Viktor-Adler-Markt,fast_food,,,asian,,yes,China Man,Mo-Sa 10:00-21:00,yes,,,,,,,Chinaman & Chen GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11377272248,16.3769664,48.1767675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,M,1100,Viktor-Adler-Markt,fast_food,11/17/2023,,,,,Vesna Imbiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11377288285,16.3766861,48.1767102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,M,1100,Viktor-Adler-Markt,cafe,11/17/2023,,,,,Prokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11377288289,16.3763189,48.1765131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,M,1100,Viktor-Adler-Markt,pub,,,,,yes,Rudy's Imbiss,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11377318405,16.3769313,48.1769057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,M,1100,Viktor-Adler-Markt,cafe,,,,,,IO Caffe Espresso Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11377338986,16.3766792,48.1765087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,M,1100,Viktor-Adler-Markt,bar,11/28/2023,,,,,Old bridge Imbiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11383557167,16.3762959,48.1766809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,27,1100,Remystraße,bar,,,,,,Lederhosn Stadl Bar,Th 20:00-02:00; Fr-Sa 22:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11444865232,16.3829382,48.1414791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,8-Jul,1100,Columbusplatz,fast_food,12/30/2023,,,,yes,Billa Marktküche,Mo-Sa 07:40-16:00,no,,,,,yes,,,,,,,,Billa,Q537781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11469000597,16.3754062,48.1819942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,46,1100,Urselbrunnengasse,restaurant,,,pizza,,,Pizzanista,Fr 15:00-22:00; Sa-Th 11:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11491631478,16.3913213,48.1659105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,110,1100,Favoritenstraße,restaurant,1/24/2024,,turkish;kebab,,yes,Közde Döner,Mo-Su 11:00-22:00;,no,,,,,,,KEMAL ÜNAL KG,,,,+43 1 6025324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@kozdedoner-restaurant.at,Közde Döner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.kozdedoner-restaurant.at/unsere-speisekarte/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11546973761,16.3765034,48.1779318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.kozdedoner-restaurant.at/reservierung/,https://www.kozdeetdoner.at/bestellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Közde Döner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,8,1100,Arsenalstraße,cafe,,,,,,Cyclist,Mo-So 08:00-17:00,,,,,https://www.cafe-cyclist.com/,,,Andaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cyclisteatery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11700863533,16.382753,48.1848952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,5,1100,Canettistraße,food_court,,,,,,4 Oh! 4,Mo-Fr 07:30-15:30,,,,,https://4oh4.at/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11700863534,16.3817379,48.1852121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,13,1100,Wiedner Gürtel,bar,,,,,yes,Admiral Sportsbar,Mo-Su 08:00-00:00,no,,,,,,,,,,,,,Admiral Sportwetten,Q359138,,,,,,,,,,,,sportsbar,,,,,,,,,,,,,,,,,,,https://www.admiral.ag/filialen/admiral-filialen/#!/l/wien/am-hauptbahnhof-1/2306089,,,,,,,,,,,,,,,,,,,,,,,bookmaker,,,,,,,,,,,,0;1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11833268403,16.376039,48.1859712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
